,names,good_topic1,good_topic2,good_topic3,good_topic4,good_topic5,good_topic6,bad_topic1,bad_topic2,bad_topic3,bad_topic4,bad_topic5,bad_topic6,main_good_topic,main_bad_topic
1288,Don Juan Corner Cafe,0.271019322,0.19367302399999997,0.114253459,0.025792218999999998,0.29525721899999996,0.089239934,0.004923129,0.598933578,0.17384622800000002,0.122936441,0.0,0.09009937300000001,good_topic5,"bad_topic2,bad_topic3,bad_topic4"
1289,Don Pedro,0.24920858699999998,0.215813532,0.425352766,0.0,0.101333588,0.0,0.111994024,0.510564337,0.224512057,0.063984632,0.006465403000000001,0.075773877,good_topic3,"bad_topic1,bad_topic2,bad_topic3"
1290,Don's Dugout,0.0,0.0,0.0,0.0,0.0,0.9808764459999999,0.0,0.6547048089999999,0.280302435,0.0,0.027038315,0.028957501,good_topic6,"bad_topic2,bad_topic3"
1291,Donegal's Irish House,0.0,0.0,0.052815312,0.047695358,0.24020884,0.647569764,0.011747033,0.518804324,0.339105108,0.044487084,0.0,0.078567955,good_topic6,"bad_topic2,bad_topic3"
1292,Donnell's Bar,0.18209726699999998,0.0,0.101439841,0.162327524,0.08021,0.45759239,0.036441936,0.536010258,0.23097629100000003,0.04366450400000001,0.041765052999999996,0.10517760300000001,good_topic6,"bad_topic2,bad_topic3,bad_topic6"
1293,Donut & Kolache Express,0.072448463,0.343214294,0.41448961799999995,0.0,0.137171289,0.020303985,0.04469604,0.389880235,0.290869896,0.17389097399999998,0.009728065,0.08402451699999999,good_topic3,"bad_topic2,bad_topic3,bad_topic4"
1294,Donut King,0.076651725,0.17911041,0.634058942,0.03054751,0.053489293,0.016133451,0.029460844,0.5478820010000001,0.235183907,0.11694511,0.010673458,0.050567637,good_topic3,"bad_topic2,bad_topic3,bad_topic4"
1295,Donut Tacos Palace I,0.097064748,0.27343846899999996,0.44182250799999995,0.0,0.13120163699999998,0.047007809000000005,0.0203313,0.46868542799999996,0.233324563,0.17554581100000002,0.0,0.094048619,good_topic3,"bad_topic2,bad_topic3,bad_topic4"
1296,Donuts Galore,0.0,0.324500345,0.541277349,0.0,0.12168026,0.0,0.019458471,0.37279091,0.40404272799999996,0.12406487,0.011427076000000001,0.057263717,good_topic3,"bad_topic2,bad_topic3,bad_topic4"
1297,Dot 2 Dot Caf̩,0.07889905900000001,0.47558902200000003,0.226879943,0.001055044,0.099418832,0.10936439199999999,0.019860048999999998,0.5004032939999999,0.22258364,0.105889305,0.00177307,0.14435056599999999,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1298,Dots Cafe,0.068149869,0.134471213,0.236993738,0.08877348199999999,0.081172389,0.381752035,0.024460091,0.517264686,0.233915366,0.07894641200000001,0.008814376,0.13183208800000001,good_topic6,"bad_topic2,bad_topic3,bad_topic6"
1299,Dotty & Ray's,0.062931061,0.271551572,0.190205608,0.141393834,0.278254435,0.04703006,0.0,0.40806803700000005,0.238085331,0.177865933,0.0,0.165550916,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1300,Double Dragon,0.45783875799999996,0.036046291,0.122967378,0.04393863,0.069753592,0.260101484,0.013479478,0.500935361,0.26694718100000003,0.09771489400000001,0.009879968000000001,0.103953744,good_topic1,"bad_topic2,bad_topic3,bad_topic6"
1301,Doug's Day Diner - Boulder,0.08238102900000001,0.48178074600000004,0.109612913,0.052259282000000004,0.22530054,0.036395269,0.032358252000000004,0.5466704410000001,0.21442571300000002,0.110460641,0.006553533,0.081874889,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
1302,DoveCote Restaurant,0.20423574600000002,0.131418679,0.052450736,0.016760837,0.38216714399999996,0.20459361,0.029506906,0.510623803,0.222071871,0.109792819,0.003639404,0.11888301800000001,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1303,Down to Earth Cafe,0.071360397,0.599299428,0.095959414,0.026569456,0.135341186,0.059251582000000004,0.035142944,0.5237806389999999,0.16412384,0.132781547,0.020615617,0.117540671,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1304,Downstairs Cafe,0.014605045,0.191820608,0.615011141,0.08427405,0.057598043,0.028139535,0.0,0.433999509,0.245041698,0.15228653,0.0,0.163460344,good_topic3,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1305,Downtown Burgers,0.024112703,0.05690285,0.20614855199999998,0.49059514299999996,0.167140789,0.044501861,0.034392216,0.566478363,0.159019216,0.169106439,0.0,0.060747912,good_topic4,"bad_topic2,bad_topic3,bad_topic4"
1306,Downtown CREDO,0.004492559,0.260254447,0.51790615,0.0,0.031530455,0.17727092600000002,0.0,0.514046609,0.38839104799999996,0.0,0.0,0.092789426,good_topic3,"bad_topic2,bad_topic3"
1307,Downtown Freddie Brown,0.159892538,0.23683176,0.39978410299999995,0.02583988,0.16629671599999998,0.0,0.0,0.524443984,0.4549869000000001,0.0,0.0,0.0,good_topic3,"bad_topic2,bad_topic3"
1308,Dr Philly Cheese Steak,0.31930157,0.073778238,0.19530258,0.279425046,0.117606265,0.0,0.0,0.587402835,0.121078022,0.0,0.0,0.273044616,good_topic1,"bad_topic2,bad_topic3,bad_topic6"
1309,Draft Pick,0.030825968999999998,0.043433255999999996,0.050996832,0.10189869800000001,0.190684405,0.570177714,0.015742099,0.5296744729999999,0.23784129,0.07212673900000001,0.002857152,0.135047665,good_topic6,"bad_topic2,bad_topic3,bad_topic6"
1310,Drakes Haus,0.020598258,0.031546723,0.136013204,0.411078792,0.179448263,0.21040726899999998,0.027781219,0.660073604,0.13230362199999998,0.079564368,0.003604122,0.087111021,good_topic4,"bad_topic2,bad_topic3"
1311,Dressed,0.40207251,0.16879525199999998,0.21816349699999998,0.025110407999999997,0.11107022800000001,0.06495342,0.019823987,0.601922008,0.218900206,0.08240939,0.007692254,0.063092237,good_topic1,"bad_topic2,bad_topic3"
1312,Drexel Radio Caf̩,0.727449715,0.05232143,0.0,0.0,0.0,0.20640279399999997,0.038941909,0.6928893629999999,0.103249244,0.08464155300000001,0.0,0.06932821900000001,good_topic1,"bad_topic2,bad_topic3"
1313,Drink,0.032579637,0.026894832999999996,0.241506185,0.034908531,0.134880636,0.521516812,0.016072431,0.524422842,0.28383315,0.101111647,0.004867579,0.064007501,good_topic6,"bad_topic2,bad_topic3,bad_topic4"
1314,Drip,0.024745567000000003,0.5208102720000001,0.245923988,0.0,0.034113442,0.162473901,0.021088922000000003,0.495721686,0.30964235100000004,0.103057224,0.0,0.061288538,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
1315,Drunken Monkey Coffee Bar,0.041766621000000004,0.480305173,0.241196557,0.004092437,0.024013921,0.19916476,0.009863964,0.509887094,0.287080499,0.08977124,0.006953020999999999,0.08946145300000001,good_topic2,"bad_topic2,bad_topic3"
1316,Dublin Calling,0.023921897,0.0,0.0,0.301028953,0.109743446,0.55269431,0.012159202,0.502648247,0.226384051,0.136859861,0.011950545,0.104211695,good_topic6,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1317,Dublin Castle Neighbourhood Grill,0.0,0.0,0.128764346,0.0,0.276277874,0.588400528,0.006420744,0.560750071,0.18287152399999998,0.046129288,0.037231276,0.158370935,good_topic6,"bad_topic2,bad_topic3,bad_topic6"
1318,Dudley Cafe,0.089523522,0.476046835,0.21113428,0.0,0.03802601,0.17384914,0.057763768,0.55227307,0.248579203,0.067564307,0.0,0.06710434400000001,good_topic2,"bad_topic2,bad_topic3"
1319,Duffin's Donuts,0.235790324,0.094292341,0.4718521,0.104373718,0.02886812,0.056675045,0.031971705,0.606503594,0.17477579699999998,0.093030255,0.017249808999999998,0.068000176,good_topic3,"bad_topic2,bad_topic3"
1320,Duffy's Sports Grill,0.051271847,0.008941716,0.069749842,0.060711215,0.614436432,0.18310583,0.029267933,0.523454077,0.22487047,0.09717541,0.005928042,0.11227762300000001,good_topic5,"bad_topic2,bad_topic3,bad_topic6"
1321,Duke's on Broadway,0.123138489,0.586974943,0.14432989300000001,0.0,0.112445523,0.018834736,0.0282171,0.607945996,0.249235398,0.020381623,0.0,0.086975919,good_topic2,"bad_topic2,bad_topic3"
1322,Dulin's Village Cafe,0.076503296,0.570650228,0.07281161400000001,0.04012638,0.19103730600000002,0.036089022000000005,0.024671204,0.492579043,0.246208278,0.13377982800000002,0.0,0.096918763,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
1323,Dundas Eat + Drink,0.39738634799999994,0.09431241800000001,0.055295653,0.033470181,0.148549221,0.26087885,0.006516273,0.45139672200000003,0.151590821,0.18055619,0.0,0.20422511699999998,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1324,Dunkin',0.007639305,0.107878048,0.589337559,0.008360489,0.26556410199999997,0.008883484,0.016757428,0.470781997,0.31052565600000004,0.08876759599999999,0.003768123,0.100885549,good_topic3,"bad_topic2,bad_topic3,bad_topic6"
1325,Durango Steakhouse,0.139717222,0.01794953,0.059519938,0.04552145900000001,0.644818008,0.08058496700000001,0.039020261,0.531543781,0.222151918,0.093544525,0.00797254,0.09888367599999999,good_topic5,"bad_topic2,bad_topic3"
1326,Dylan's Deli,0.347433328,0.261920618,0.09143469800000001,0.0013669889999999999,0.096185511,0.19633977,0.0,0.467130527,0.17447817899999998,0.058283355,0.042258684000000005,0.25067639399999997,good_topic1,"bad_topic2,bad_topic3,bad_topic6"
1327,ESPN Club - Temporarily Unavailable,0.049710175,0.020587894,0.052993012,0.15920287,0.302507284,0.403526871,0.033921261,0.461636008,0.22552834300000002,0.123083634,0.005073467,0.14379261699999998,good_topic6,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1328,EVOO Restaurant,0.282589659,0.030809055,0.09046048599999999,0.012959901999999999,0.278538988,0.29678858199999997,0.024666127000000003,0.491006372,0.232544332,0.115430365,0.005496616,0.124456527,good_topic6,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1329,EVOS,0.017877506,0.16107228199999998,0.191409482,0.401487055,0.189007061,0.02929219,0.036994692999999995,0.502756862,0.164206198,0.147768499,0.010750276000000001,0.132457149,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1330,EXP Restaurant + Bar,0.030342544,0.0360424,0.13540529699999998,0.08385479700000001,0.10460898099999999,0.602243084,0.023658241,0.454086812,0.218539368,0.13331338199999998,0.0015201239999999999,0.16470919,good_topic6,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1331,Eagle's Deli,0.040955353,0.17758545399999998,0.221771944,0.37106808700000005,0.12456012300000001,0.053893842000000004,0.038767076,0.601797431,0.162186081,0.08090565,0.005020427,0.10380929300000001,good_topic4,"bad_topic2,bad_topic3,bad_topic6"
1332,Earl of Sandwich,0.377010981,0.21798052699999998,0.25955998,0.008047753000000001,0.10777123300000001,0.020197009,0.023438567999999996,0.54641244,0.203390653,0.12118106699999999,0.0066172919999999994,0.091631423,good_topic1,"bad_topic2,bad_topic3,bad_topic4"
1333,Early Harvest Diner,0.08382648,0.602608702,0.068212913,0.016857157,0.166507462,0.051436164000000006,0.02987086,0.513626394,0.251290293,0.067006182,0.009837639,0.12130540699999999,good_topic2,"bad_topic2,bad_topic3,bad_topic6"
1334,Earth Burgers,0.119039305,0.025293885,0.23589655899999998,0.51840248,0.09259846099999999,0.0,0.06502039700000001,0.641557574,0.06582710900000001,0.173009723,0.046769813,0.0,good_topic4,"bad_topic2,bad_topic4"
1335,East Boston Farm Stand,0.064245064,0.656888391,0.17672606800000001,0.0069096769999999995,0.042089259000000004,0.040500678,0.036764372000000003,0.725719392,0.006952633000000001,0.219514161,0.0,0.0,good_topic2,"bad_topic2,bad_topic4"
1336,East Coast Wings & Grill,0.10904180699999999,0.0,0.060980785,0.194462335,0.47025040700000004,0.15439154,0.037291728999999996,0.52202759,0.19407144899999998,0.10135415199999999,0.007910043,0.130955266,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1337,East Side Cafe,0.37932034299999995,0.494287262,0.072482906,0.0,0.04267997900000001,0.0,0.0,0.662886739,0.291327596,0.037548557,0.0,0.0,good_topic2,"bad_topic2,bad_topic3"
1338,East Side Craft House,0.0,0.009579572,0.100282226,0.227802616,0.170438833,0.48231512600000004,0.026910247999999998,0.441564312,0.272851529,0.11319450199999999,0.02010215,0.11850965699999999,good_topic6,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1339,East Side Deli - Madison,0.359644232,0.10010940300000001,0.19072725,0.004476567,0.06199737,0.274134022,0.0,0.43545985200000004,0.257766455,0.138182238,0.0,0.155493468,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1340,East Side Delicatessen,0.279126961,0.13577235699999998,0.35938618,0.042854228,0.077964172,0.094550657,0.00911463,0.564613566,0.246669361,0.082521573,0.017103079,0.073101007,good_topic3,"bad_topic2,bad_topic3"
1341,East Side Wings & Grill,0.2988937,0.056156116,0.154092084,0.288977432,0.170256751,0.023662732000000002,0.030780834,0.521438654,0.14647164599999998,0.093924344,0.016028381,0.186148189,good_topic1,"bad_topic2,bad_topic3,bad_topic6"
1342,Eastside Bistro,0.06552279700000001,0.0,0.09163659800000001,0.0,0.566932067,0.26798467,0.009314226,0.558219514,0.240150057,0.08999286599999999,0.012130596,0.08616795599999999,good_topic5,"bad_topic2,bad_topic3"
1343,Easy Living Deli & Catering,0.14817418,0.0,0.530367225,0.0,0.029048026,0.283283475,0.0,0.66974014,0.237039883,0.042632687999999995,0.0,0.04136866,good_topic3,"bad_topic2,bad_topic3"
1344,Easy Tiger,0.1788122,0.09502827800000001,0.128544339,0.010029504,0.075176711,0.502306064,0.023337795,0.48015718799999996,0.268491796,0.12033841599999999,0.009750077,0.09180955800000001,good_topic6,"bad_topic2,bad_topic3,bad_topic4"
1345,Eat Kitchen,0.246017029,0.301912179,0.273298105,0.0,0.057086632000000005,0.113552136,0.017293788,0.5726898570000001,0.215936061,0.136281971,0.011990622,0.038387071,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
1346,Eat Street Cafe,0.22403920300000002,0.157869438,0.391358869,0.006823859,0.07993352599999999,0.133350259,0.01252009,0.453408965,0.239148038,0.12502640199999998,0.0,0.164715964,good_topic3,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1347,Eat This!,0.6474783000000001,0.024432565,0.21780945399999999,0.010199145,0.035399815,0.054755358,0.065139139,0.5842735020000001,0.27408215,0.07054302900000001,0.0,0.0,good_topic1,"bad_topic2,bad_topic3"
1348,Eat Well Kitchen,0.162935873,0.6143145720000001,0.10621703199999999,0.0,0.068263432,0.033732085,0.0,0.370423436,0.372277439,0.063330345,0.0,0.190159351,good_topic2,"bad_topic2,bad_topic3,bad_topic6"
1349,Eatin' Healthy,0.281578045,0.15865232199999998,0.458338365,0.086961465,0.009708126,0.0,0.105500203,0.613357544,0.098130871,0.12580502400000002,0.0,0.053339187,good_topic3,"bad_topic1,bad_topic2,bad_topic4"
1350,Echo Cafe,0.063019347,0.652451805,0.146427374,0.0,0.071026326,0.052925862000000004,0.0,0.315916955,0.328680068,0.260121431,0.0,0.086268499,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
1351,Eclectic Kitchen,0.062373399,0.572575658,0.17075707699999998,0.011816345,0.10708384,0.064747578,0.035251463,0.493249979,0.24171470899999997,0.139452851,0.001305633,0.08347710700000001,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
1352,Ed's Daily,0.0,0.0,0.0,0.0,0.364315271,0.618725419,0.078564286,0.631132782,0.19555569399999997,0.064710265,0.0,0.022711787,good_topic6,"bad_topic2,bad_topic3"
1353,Eden Bar,0.094984995,0.029654847,0.041514741,0.120726805,0.08164711,0.620783318,0.005058269000000001,0.50530791,0.244606916,0.126846508,0.0,0.11101535,good_topic6,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1354,Eden Burger,0.022570231,0.13378499900000002,0.109159886,0.5269979570000001,0.148702517,0.046926227,0.010779992,0.54899063,0.189738098,0.090395263,0.015729298,0.136307351,good_topic4,"bad_topic2,bad_topic3,bad_topic6"
1355,Eden's Fresh,0.213132264,0.437149402,0.110543877,0.052116825,0.097368938,0.080063189,0.04327592,0.43461542799999997,0.307767699,0.115847286,0.0,0.091532625,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
1356,Eden's Fresh Co.,0.230160602,0.49093642,0.095273472,0.029421015,0.008862854,0.135294043,0.029362588999999998,0.682220846,0.034925407,0.10853817800000001,0.0,0.132698381,good_topic2,"bad_topic2,bad_topic4,bad_topic6"
1357,Edge Catering,0.12236810699999999,0.11447111900000001,0.133064079,0.0,0.543795819,0.083296447,0.0,0.516487382,0.196655959,0.052261733,0.15827654300000002,0.06619408,good_topic5,"bad_topic2,bad_topic3,bad_topic5"
1358,Edge Coffee,0.021233359,0.48543048200000005,0.35958221799999995,0.0017543910000000001,0.019044053000000002,0.10185533599999999,0.005055561,0.507309972,0.333776057,0.06617843,0.015919475,0.06504765900000001,good_topic2,"bad_topic2,bad_topic3"
1359,Egg Harbor Caf̩,0.049514424,0.6193490620000001,0.077882374,0.014036327,0.214525164,0.013571455,0.033860398,0.48254472200000004,0.28345139199999997,0.100731465,0.005289576,0.08754496099999999,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
1360,EggHolic - Dublin,0.48063887200000005,0.158944563,0.055967065,0.0,0.20607644600000002,0.089464164,0.0,0.338754997,0.29722131,0.132781163,0.0,0.22167249,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1361,Eggs and Oats,0.033296543,0.5714081670000001,0.065815793,0.022718377999999997,0.199470244,0.095703422,0.033490561,0.450732522,0.282246133,0.079508261,0.007752665,0.14014911900000002,good_topic2,"bad_topic2,bad_topic3,bad_topic6"
1362,Egyptian Bros,0.44413613,0.031601534,0.11697685099999999,0.039873219,0.119461535,0.23705345600000002,0.017616289,0.53102379,0.11738136199999999,0.147506149,0.032349732,0.145272299,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1363,Einstein Bros Bagels,0.041236569,0.208323562,0.441660867,0.015636449,0.26139430399999997,0.022103246,0.012771548999999998,0.534971185,0.25600741899999996,0.101830121,0.0077478830000000005,0.078209802,good_topic3,"bad_topic2,bad_topic3,bad_topic4"
1364,Einstein Bros. Bagels,0.036559335,0.208617545,0.39367733299999996,0.0,0.350989372,0.0,0.030692637999999998,0.539658587,0.254739985,0.102988756,0.0069101019999999996,0.058472372,good_topic3,"bad_topic2,bad_topic3,bad_topic4"
1365,Einstein Brothers Bagels,0.040473282,0.207577373,0.453841324,0.0,0.27680614800000003,0.009812738,0.008403148000000001,0.589012274,0.217436535,0.057446764000000004,0.032201718,0.08515704,good_topic3,"bad_topic2,bad_topic3"
1366,El Bandido Mex Mex Grill,0.138284532,0.06286997400000001,0.053143052,0.039156467,0.49990955600000003,0.195403963,0.027953982999999998,0.507612593,0.21631015399999998,0.126416085,0.004101240999999999,0.110535655,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1367,El Furniture Warehouse - Hastings,0.119170741,0.020964668,0.20705326899999998,0.141143398,0.279736462,0.225044579,0.013526907,0.520594576,0.226020095,0.11570368,0.000515727,0.117597066,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1368,El Mambo,0.48939128,0.0,0.243319095,0.0,0.256250896,0.0,0.0,0.8103134040000001,0.175415784,0.0,0.0,0.0,good_topic1,"bad_topic2,bad_topic3"
1369,El Mercado,0.169810657,0.06403689900000001,0.091176546,0.023386882,0.518906936,0.121069144,0.024828386,0.523403156,0.207650324,0.14647973,0.007888942,0.08167026299999999,good_topic5,"bad_topic2,bad_topic3,bad_topic4"
1370,El Punto Sandwich,0.551952295,0.126708969,0.085266472,0.014530042,0.19135992,0.021244152999999998,0.0,0.6626749829999999,0.187399462,0.079613959,0.0,0.059836025999999994,good_topic1,"bad_topic2,bad_topic3"
1371,El Sapo,0.046588627,0.079487716,0.09248986699999999,0.42157058299999994,0.171863732,0.176459915,0.023443649,0.532613141,0.20987138,0.122663412,0.003178877,0.101485378,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1372,El Super Pan,0.55431208,0.039763988,0.10162243300000001,0.03444893,0.115396871,0.144349843,0.005777163,0.514432177,0.22019199,0.114746236,0.028032966,0.110649414,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1373,El Super Pan The Battery Atlanta,0.313857003,0.033710433,0.030213337000000003,0.023740959,0.33662040600000004,0.250304973,0.0,0.478402692,0.25715183,0.058950517,0.0,0.197698102,good_topic5,"bad_topic2,bad_topic3,bad_topic6"
