names,0
Treehouse Truck,good_topic1
Trees Organic Coffee,good_topic2
Trees Restaurant and Catering,good_topic5
Tremont Street Cafe,good_topic2
Trevi Coffee and Tea,good_topic3
Tri-City Wings & Grill,good_topic4
Trident Booksellers & Caf茅,good_topic2
Trina's Starlite Lounge,good_topic6
Trinket,good_topic2
Trio,good_topic6
Trio Cafe Boston,good_topic2
Triple Coconut Tree Vietnamese Restaurant,good_topic1
Triple O's,good_topic4
Triumph Coffee,good_topic2
Troll's,good_topic5
Troller Ale House,good_topic6
Tropical Smoothie Cafe,good_topic2
Tropicana,good_topic5
Tropicana Cuban Restaurant,good_topic1
Troy's Cuban Deli,good_topic5
Truck Stop Restaurant,good_topic2
True Brew,good_topic2
True Grounds Bakery & Coffee House,good_topic3
True North Coffee,good_topic2
True North Kitchen + Bar,good_topic5
Tualatin Station,good_topic6
Tucci's Southside Subs,good_topic3
Tumble 22,good_topic1
Tumble22,good_topic1
Tung Hing Bakery,good_topic1
Turn! Turn! Turn!,good_topic6
Turner's Seafood - Salem,good_topic5
Tutto Italiano,good_topic3
Tuula's European Cafe,good_topic2
Tweeters Chicken,good_topic5
Twin Peaks,good_topic5
Twins Cafe Hookah Lounge,good_topic6
Twisted Burger,good_topic4
Twisted Root Burger,good_topic4
Twisted Root Burger Co,good_topic3
Twisted Root Burger Co - Austin North,good_topic4
Twisted Taphouse and Kitchen,good_topic6
Two Parrots Bar & Grill,good_topic5
Two Spoons,good_topic3
Twyrl Pasta Bistro,good_topic5
T谩bor,good_topic1
U Food Grill,good_topic2
UBurger,good_topic4
UFood Grill,good_topic1
US Cafe,good_topic4
UTea Pho,good_topic1
Uburger,good_topic4
Ugi's Subs,good_topic3
Ula Caf茅,good_topic2
Uncle Brunos Deli,good_topic1
Uncle Charlie's Finer Diner,good_topic2
Uncommon Grounds,good_topic2
Union,good_topic2
Union Burger,good_topic4
Union Food Market,good_topic3
Union Jack Public House,good_topic6
University Cafe & Bagel,good_topic3
Upper Crust Bakery,good_topic3
Upper Cup Coffee,good_topic3
Upper Left Roasters,good_topic2
Uptown Barrel Room,good_topic5
Uptown Deli and Brew,good_topic6
Uptown Espresso Caffe,good_topic2
Urban Axes - Somerville,good_topic6
Urban Cannibals,good_topic6
Urban Cannibals Bodega and Bites,good_topic3
Urban Coffee | Subway,good_topic3
Urban Cookhouse,good_topic2
Urban Garlic,good_topic1
Urban Hearth,good_topic6
Urban Rush Cafe,good_topic5
Urbana Market,good_topic3
V Cafe,good_topic1
V.G. Burgers,good_topic4
VERTS Mediterranean Grill,good_topic1
VN Urban,good_topic1
VO2 Vegan Cafe,good_topic2
Valentine's,good_topic6
Valisa Bakery,good_topic1
Van's Banh Mi,good_topic1
VanSchnitzels,good_topic1
Vanbarry's Public House,good_topic6
Vancouver European Deli,good_topic3
Vanessa's Coffee Shop,good_topic2
Vanity Gentlemen's Club,good_topic6
Varners Restaurant & Tavern,good_topic6
Veda Juice,good_topic2
Veggie Galaxy,good_topic2
Veggie Grill,good_topic1
Velas,good_topic6
Venezuelan Burger,good_topic4
Venture Inn Sports Bar and Tavern,good_topic6
Vera's Burger Shack,good_topic4
Vera's On The Drive,good_topic4
Veranico Kitchen,good_topic1
Verde Cantina,good_topic5
Vertical Diner,good_topic2
VertsKebap,good_topic3
Vespr Coffeebar,good_topic2
Vge Cafe - Midtown Atlanta,good_topic2
Via Lago,good_topic5
Vibe Cafe,good_topic3
Vic's Espresso,good_topic2
Vice Bar and Grill,good_topic6
Vick's Restaurant,good_topic5
Vicki Lee's,good_topic5
Victor's Italian Cuisine,good_topic5
Victoria,good_topic6
Victoria Restaurant,good_topic2
Victoria's Cafe,good_topic2
Victoria's Sub Shop,good_topic1
Victory Sandwich Bar,good_topic6
Viet Sub,good_topic1
Vietvana Pho Noodle House - Atlanta,good_topic1
Vietvana Pho Noodle House - Avondale,good_topic1
Viga,good_topic3
Viga Italian Eatery & Caterer,good_topic3
Village Burger - Tucker,good_topic4
Village Burger-Dunwoody,good_topic4
Village Coffee,good_topic3
Village Coffee House,good_topic2
Village Ice Cream & Sandwich,good_topic2
Village Inn,good_topic5
Village Inn Restaurant,good_topic2
Villains,good_topic6
VinaDeli,good_topic1
Vinaigrette,good_topic1
Vinny's Ristorante,good_topic1
Violetta,good_topic4
Virgin Olive Market,good_topic1
Virginia's Fine Foods,good_topic1
Vita Cafe,good_topic2
Vittorio's Grill,good_topic5
Volle Nolle,good_topic3
Vortex Bar & Grill,good_topic4
W Cafe,good_topic2
W G Grinders,good_topic5
W.G. Grinders,good_topic3
W.H. Stiles Fish Camp,good_topic5
WAN'S,good_topic3
WBX Meat Wagon,good_topic5
WG Grinders,good_topic3
WG Grinders - Pickerington,good_topic3
WINGS Burnaby,good_topic4
WNB Factory,good_topic4
WUBurger,good_topic4
WUBurger Gourmet,good_topic4
Waban Market,good_topic3
Wabora,good_topic5
Wabora Prime,good_topic4
WackADoo's Grub & Brew,good_topic3
Wade's,good_topic5
Waffle House,good_topic2
Waffle Window,good_topic2
Waffold,good_topic5
Wagsy's,good_topic2
Wahlburgers,good_topic5
WaiTiki,good_topic6
Wakwak Burger,good_topic4
Waller Creek Pub House,good_topic6
Walloon's & HTC Catering,good_topic4
Wally's Burger Express,good_topic4
Wally's Burgers,good_topic4
Walnut Cafe,good_topic2
Waltons Fancy and Staple,good_topic2
Wan Convenience Store,good_topic3
Wanderlust Asian Fusion Eats,good_topic1
Wasabi Sushi,good_topic5
Water Avenue Coffee,good_topic2
Waterloo Ice House,good_topic6
Waterloo Ice House 360 & 2222,good_topic5
Waterloo Ice House Burnet Road,good_topic5
Waterloo Ice House Escarpment,good_topic5
Waterloo Ice House Southpark Meadows,good_topic5
Waves Coffee House,good_topic2
Wawa,good_topic3
Way South Philly Deli,good_topic3
Wayback Burgers,good_topic4
Wayland Variety & Deli,good_topic3
Wayside,good_topic1
WedgeHead,good_topic6
Weekday Cafe,good_topic2
Weeyums Philly Style,good_topic3
Welcome to Alexandra,good_topic2
Well & Good A Delicious Dish,good_topic2
Wendy's,good_topic3
Wendy's ,good_topic4
Wendy鈥檚,good_topic3
West Coast Bagels,good_topic3
West Coast Grocery Store,good_topic6
West Egg Caf茅,good_topic2
West Flanders Brewing Company,good_topic6
Westlake Public House,good_topic6
Weston Road Cafe,good_topic2
Wexner Center For the Arts,good_topic6
Wg Grinders,good_topic3
What The Chuck,good_topic4
What the Waffle,good_topic2
What's Brewin' Cafe,good_topic2
What's Your Beef,good_topic2
What's for D枚ner,good_topic1
Whataburger,good_topic3
Wheat Berry Caf茅,good_topic2
Wheelhouse,good_topic2
Which Wich,good_topic3
Which Wich Superior Sandwiches,good_topic3
Which Wich?,good_topic3
Whiskey Bird,good_topic5
Whiskey Dicks,good_topic5
Whisper Creek Farm: The Kitchen,good_topic6
Whistle Stop Gourmet,good_topic2
White Castle,good_topic3
White Rose Coffeehouse,good_topic6
White Spot,good_topic5
White Spot  - New Westminster,good_topic5
White Spot -  Cardero,good_topic5
White Spot -  Scott & 72nd,good_topic5
White Spot - Coquitlam,good_topic3
White Spot - Guildford,good_topic4
White Spot - Kensington,good_topic5
White Spot - YVR,good_topic5
White Spot Coast Hotel,good_topic5
White Spot Kerrisdale,good_topic5
White Spot Kingsway,good_topic5
White Spot Lonsdale,good_topic5
White Spot Marine Drive,good_topic5
White Spot North Road,good_topic5
White Spot Oakridge,good_topic5
White Spot Park & Tilford,good_topic3
White Wolf Cafe,good_topic2
Whitehall Tavern,good_topic6
Whitewood Cafe,good_topic2
Whole Foods Market,good_topic3
Whole Foods Market - Ponce,good_topic3
Whole World Natural Restaurant & Bakery,good_topic2
Wholly Cow,good_topic4
Wholly Cow Burgers,good_topic4
Wholy Bagel,good_topic3
Whopper Bar,good_topic4
Wichit,good_topic1
Wick's Caf茅,good_topic2
Wicked Bagel,good_topic3
Wienerschnitzel,good_topic4
Wild Brews Works and Grill,good_topic6
Wild Bubba's,good_topic4
Wild Burgers,good_topic4
Wild Greens,good_topic3
Wild Willy's,good_topic4
Wild Willy's Burgers,good_topic4
Wild Wing Cafe,good_topic5
Wild Wood Art Cafe,good_topic3
Wilder,good_topic6
Wilder Wood Restaurant & Bar,good_topic5
Wildleaf Salads,good_topic2
Willie's Pinchos,good_topic5
Willy's Wieners,good_topic4
Win Win Chick-N,good_topic1
Wing Daddy's Sauce House,good_topic5
Wing Factory,good_topic4
Wing Ranch,good_topic4
Wing Shack,good_topic6
Wing Zone,good_topic4
Wing's Restaurant,good_topic1
WingHouse Bar & Grill,good_topic5
Wingit Restaurant & Bar,good_topic4
Wingnuts,good_topic4
Wings & More,good_topic4
Wings & Wiches,good_topic2
Wings 101,good_topic4
Wings 101 - Stone Mountain,good_topic5
Wings Over Boston,good_topic4
Wings Over Columbus,good_topic4
Wings Over Somerville,good_topic4
Wings-N-Fire,good_topic4
Wingz And Tingz,good_topic4
Wingz Xpress,good_topic4
Wingzup,good_topic4
Winking Lizard Tavern,good_topic6
Winner Winner Rotisserie and Fine Foods,good_topic1
Winship Spa,good_topic3
Witch's Brew Cafe,good_topic5
Wnb Factory,good_topic4
Woburn Caffe Restaurant & Pizzeria,good_topic5
Wolf's Ridge Brewing,good_topic6
Wollastons,good_topic6
Wonderful World Burgers & More,good_topic4
Wonderland's Food,good_topic1
Woodgrain Bagels & Deli,good_topic2
Woodlawn Coffee & Pastry,good_topic2
Woody's  CheeseSteaks,good_topic3
Woody's Lunch Box,good_topic1
Woody's Wing House,good_topic5
Word of Mouth Bakery,good_topic1
World Cafe,good_topic2
Wow Burger,good_topic4
Wow Burger Express,good_topic4
Wrap Planet,good_topic3
Wrapini's,good_topic1
Wrapture,good_topic1
Wrights Gourmet Sandwich Shoppe,good_topic1
Wurst Tex,good_topic4
Wurst Und Bier,good_topic6
Xi'An Street Foods,good_topic1
YEAH! BURGER,good_topic4
Yaad Style Jamaican Cuisine,good_topic1
Yagger's Downtown Restaurant & Sports Bar,good_topic6
Yalla Burgers & Wings halal,good_topic4
Yanet Restaurant,good_topic3
Yankee Lobster,good_topic5
Yasin's Homestyle Seafood,good_topic5
Ye Olde Cottage Restaurant,good_topic3
YeSake,good_topic1
Yek O Yek,good_topic6
Yellowbird Chicken,good_topic1
Yely's Coffee Shop,good_topic1
Yes It's All Good Juice Bar,good_topic4
Your Mom's Burger Bar,good_topic4
Yum - Mi Sandwiches,good_topic1
Yum's Sub Shop,good_topic3
Yum茅 Burger,good_topic4
Z Rant,good_topic2
Zaftigs Delicatessen,good_topic2
Zaftigs Delicatessen - Brookline,good_topic2
Zako's Deli,good_topic4
Zanzibar Coffee House,good_topic2
Zawa,good_topic6
Zax Restaurant & Bar,good_topic5
Zaxby's Chicken Fingers & Buffalo Wings,good_topic4
Zee's Grilled Cheese,good_topic4
Zeek's Cheese Grill,good_topic1
Zeno's,good_topic6
Zesto,good_topic4
Zesto - Atlanta,good_topic3
Zesto - Forest Park,good_topic4
Ziba's Bistro,good_topic6
Ziggurat Mediterranean Deli,good_topic1
Ziggy's Coffee Bar,good_topic2
Zinburger Wine & Burger Bar,good_topic4
Zo Greek,good_topic1
Zoes Kitchen,good_topic5
Zolo Grill,good_topic5
Zoup!,good_topic1
Zume's Coffee House,good_topic2
Zunzi's,good_topic1
Zuzu's Cafe,good_topic2
a mano,good_topic6
b.good,good_topic3
by CHLOE. - Fenway,good_topic2
iCajun Seafood Shack,good_topic5
iPho 2 Noodle House,good_topic1
reLiSH Gourmet Burgers - Commercial Drive,good_topic4
reLiSH Gourmet Burgers - Davie Street,good_topic4
sandoitchi Pop Up,good_topic3
show bar,good_topic6
sweetgreen,good_topic1
